ranker,player,nationality,position,team,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
0.0,Mateo Kovačić,hr CRO,MF,Manchester City,31-259,1994,1.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,100.0,291.0,59.0,14.0,14.0,100.0,7.0,7.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,8.0,15.0,0.0,0.0,23.0,1.0,1.0,100.0,0.0,0.0,13.0,80.0,26.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Emil Krafth,se SWE,DF,Newcastle United,31-171,1994,1.0,1.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,28.0,78.6,363.0,165.0,7.0,8.0,87.5,14.0,18.0,77.8,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,8.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,9.0,13.0,10.0,0.0,32.0,1.0,0.0,0.0,1.0,100.0,17.0,29.0,5.0,0.0,0.0,0.0,1.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Ladislav Krejčí,cz CZE,"DF,MF",Wolves,26-275,1999,17.0,17.0,"1,479",16.4,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.8,2.7,10.0,67.0,10.0,0.12,0.06,0.18,0.12,0.18,0.13,0.05,0.18,0.13,0.18,Matches,14.0,8.0,57.1,0.85,0.49,0.14,0.25,13.1,0.0,0.14,0.0,0.0,687.0,815.0,84.3,13484.0,4816.0,230.0,262.0,87.8,380.0,410.0,92.7,75.0,128.0,58.6,1.2,+0.2,7.0,75.0,11.0,2.0,787.0,27.0,15.0,1.0,9.0,11.0,7.0,0.0,0.0,0.0,0.0,1.0,6.0,22.0,1.42,19.0,0.0,0.0,3.0,0.0,0.0,5.0,0.32,4.0,0.0,0.0,1.0,0.0,0.0,17.0,11.0,8.0,2.0,7.0,6.0,16.0,37.5,10.0,20.0,10.0,10.0,17.0,34.0,64.0,1.0,967.0,111.0,428.0,449.0,96.0,30.0,967.0,1.0,0.0,0.0,1.0,100.0,579.0,2648.0,1427.0,12.0,0.0,6.0,6.0,665.0,0.0,26.0,6.0,0.0,0.0,0.0,1.0,44.0,38.0,26.0,59.4
0.0,Mohammed Kudus,gh GHA,"FW,MF",Tottenham Hotspur,25-171,2000,19.0,19.0,"1,535",17.1,2.0,5.0,7.0,2.0,0.0,0.0,3.0,0.0,1.9,1.9,2.8,4.7,58.0,42.0,134.0,0.12,0.29,0.41,0.12,0.41,0.11,0.17,0.28,0.11,0.28,Matches,26.0,9.0,34.6,1.52,0.53,0.08,0.22,18.6,2.0,0.07,+0.1,+0.1,415.0,579.0,71.7,6846.0,1630.0,230.0,253.0,90.9,129.0,180.0,71.7,46.0,102.0,45.1,2.4,+2.2,22.0,24.0,23.0,15.0,510.0,65.0,7.0,0.0,4.0,122.0,9.0,49.0,44.0,0.0,0.0,4.0,21.0,49.0,2.87,30.0,10.0,5.0,2.0,2.0,0.0,8.0,0.47,5.0,1.0,1.0,1.0,0.0,0.0,29.0,19.0,11.0,16.0,2.0,6.0,18.0,33.3,12.0,9.0,0.0,9.0,3.0,32.0,8.0,1.0,800.0,9.0,94.0,286.0,446.0,54.0,800.0,108.0,52.0,48.1,50.0,46.3,480.0,3338.0,1443.0,32.0,17.0,59.0,54.0,540.0,0.0,23.0,15.0,10.0,0.0,0.0,0.0,95.0,11.0,18.0,37.9
0.0,Jonah Kusi-Asare,se SWE,FW,Fulham,18-200,2007,5.0,0.0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.13,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,72.7,98.0,31.0,7.0,9.0,77.8,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,5.0,12.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,52.0,37.0,1.0,0.0,2.0,0.0,9.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,16.7
0.0,Shea Lacey,eng ENG,"FW,DF",Manchester Utd,18-281,2007,2.0,0.0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.45,0.45,0.45,Matches,3.0,1.0,33.3,19.29,6.43,0.0,0.0,27.3,0.0,0.02,-0.1,-0.1,3.0,3.0,100.0,45.0,6.0,1.0,1.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.86,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,2.0,8.0,1.0,10.0,1.0,1.0,100.0,0.0,0.0,7.0,54.0,20.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Maxence Lacroix,fr FRA,DF,Crystal Palace,25-289,2000,22.0,22.0,"1,980",22.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.1,2.2,5.0,42.0,8.0,0.0,0.09,0.09,0.0,0.09,0.05,0.05,0.1,0.05,0.1,Matches,10.0,1.0,10.0,0.45,0.05,0.0,0.0,10.6,0.0,0.12,-1.0,-1.0,785.0,913.0,86.0,15833.0,5497.0,196.0,226.0,86.7,507.0,540.0,93.9,78.0,128.0,60.9,0.6,+0.9,5.0,27.0,2.0,1.0,896.0,15.0,14.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,12.0,0.57,11.0,0.0,0.0,1.0,0.0,0.0,2.0,0.1,1.0,0.0,0.0,1.0,0.0,0.0,42.0,27.0,29.0,13.0,0.0,22.0,28.0,78.6,6.0,27.0,10.0,17.0,28.0,70.0,158.0,1.0,1218.0,218.0,671.0,498.0,51.0,31.0,1218.0,8.0,4.0,50.0,4.0,50.0,666.0,2942.0,1455.0,2.0,0.0,12.0,4.0,737.0,0.0,17.0,11.0,0.0,0.0,1.0,0.0,58.0,56.0,40.0,58.3
0.0,Senne Lammens,be BEL,GK,Manchester Utd,23-197,2002,16.0,16.0,"1,440",16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,501.0,57.7,8912.0,7021.0,46.0,46.0,100.0,144.0,148.0,97.3,99.0,305.0,32.5,0.0,0.0,0.0,9.0,0.0,0.0,378.0,121.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,530.0,438.0,523.0,6.0,2.0,1.0,530.0,0.0,0.0,0.0,0.0,0.0,318.0,1612.0,845.0,0.0,0.0,2.0,0.0,278.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,100.0
0.0,Jamaal Lascelles,eng ENG,DF,Newcastle United,32-070,1993,2.0,0.0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16,Matches,1.0,0.0,0.0,4.29,0.0,0.0,0.0,12.2,0.0,0.04,0.0,0.0,6.0,8.0,75.0,116.0,14.0,1.0,2.0,50.0,5.0,5.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,14.0,3.0,11.0,1.0,2.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
0.0,Josh Laurent,eng ENG,"DF,MF",Burnley,30-259,1995,19.0,11.0,"1,066",11.8,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.4,0.4,0.4,0.9,11.0,23.0,20.0,0.08,0.0,0.08,0.08,0.08,0.04,0.04,0.07,0.04,0.07,Matches,8.0,3.0,37.5,0.68,0.25,0.13,0.33,19.7,0.0,0.05,+0.6,+0.6,284.0,385.0,73.8,4339.0,1462.0,142.0,164.0,86.6,123.0,158.0,77.8,11.0,42.0,26.2,0.2,-0.4,5.0,20.0,2.0,1.0,379.0,5.0,3.0,0.0,3.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,9.0,0.76,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,28.0,16.0,12.0,10.0,6.0,11.0,24.0,45.8,13.0,17.0,6.0,11.0,21.0,49.0,35.0,1.0,519.0,51.0,197.0,239.0,88.0,14.0,519.0,5.0,1.0,20.0,4.0,80.0,253.0,1028.0,550.0,7.0,1.0,7.0,6.0,283.0,0.0,13.0,4.0,2.0,0.0,0.0,0.0,35.0,18.0,15.0,54.5
0.0,Roméo Lavia,be BEL,MF,Chelsea,22-014,2004,4.0,1.0,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,68.0,92.6,1192.0,295.0,24.0,25.0,96.0,27.0,28.0,96.4,10.0,12.0,83.3,0.0,0.0,0.0,6.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.67,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,1.0,79.0,2.0,24.0,37.0,18.0,1.0,79.0,2.0,1.0,50.0,1.0,50.0,53.0,182.0,87.0,1.0,0.0,3.0,1.0,60.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,100.0
0.0,Enzo Le Fée,fr FRA,"MF,FW",Sunderland,25-351,2000,21.0,19.0,"1,665",18.5,3.0,4.0,7.0,1.0,2.0,3.0,5.0,0.0,3.2,0.8,2.6,3.5,32.0,52.0,83.0,0.16,0.22,0.38,0.05,0.27,0.18,0.15,0.33,0.05,0.2,Matches,18.0,1.0,5.6,0.97,0.05,0.06,1.0,23.3,2.0,0.06,-1.2,-0.8,481.0,635.0,75.7,7145.0,1991.0,270.0,319.0,84.6,159.0,194.0,82.0,28.0,65.0,43.1,2.2,+1.4,29.0,37.0,17.0,5.0,587.0,46.0,11.0,6.0,3.0,58.0,5.0,25.0,22.0,0.0,1.0,2.0,21.0,52.0,2.97,38.0,10.0,0.0,3.0,1.0,0.0,8.0,0.46,5.0,1.0,0.0,1.0,1.0,0.0,46.0,32.0,22.0,17.0,7.0,22.0,48.0,45.8,26.0,25.0,7.0,18.0,15.0,61.0,22.0,4.0,849.0,30.0,158.0,381.0,317.0,33.0,846.0,30.0,8.0,26.7,19.0,63.3,446.0,2107.0,958.0,19.0,8.0,41.0,14.0,521.0,0.0,18.0,18.0,3.0,0.0,0.0,0.0,72.0,10.0,31.0,24.4
0.0,Bernd Leno,de GER,GK,Fulham,33-322,1992,22.0,22.0,"1,980",22.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,856.0,76.9,15102.0,9570.0,157.0,157.0,100.0,383.0,385.0,99.5,114.0,306.0,37.3,0.0,0.0,0.0,2.0,0.0,0.0,689.0,163.0,51.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,1.0,3.0,8.0,0.0,901.0,773.0,894.0,7.0,0.0,0.0,901.0,0.0,0.0,0.0,0.0,0.0,590.0,2399.0,1280.0,0.0,0.0,0.0,0.0,534.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,36.0,9.0,0.0,100.0
0.0,Jefferson Lerma,co COL,"MF,DF",Crystal Palace,31-087,1994,19.0,8.0,850.0,9.4,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.6,0.6,0.7,1.3,4.0,46.0,7.0,0.0,0.11,0.11,0.0,0.11,0.07,0.08,0.16,0.07,0.16,Matches,8.0,2.0,25.0,0.85,0.21,0.0,0.0,23.4,0.0,0.08,-0.6,-0.6,335.0,451.0,74.3,6148.0,2162.0,145.0,177.0,81.9,151.0,174.0,86.8,35.0,80.0,43.8,0.6,+0.3,7.0,38.0,3.0,1.0,395.0,53.0,4.0,2.0,2.0,8.0,49.0,0.0,0.0,0.0,0.0,3.0,4.0,19.0,2.25,12.0,5.0,0.0,1.0,1.0,0.0,3.0,0.36,2.0,1.0,0.0,0.0,0.0,0.0,10.0,6.0,5.0,3.0,2.0,4.0,12.0,33.3,8.0,3.0,2.0,1.0,12.0,22.0,26.0,1.0,528.0,26.0,135.0,282.0,116.0,16.0,528.0,4.0,1.0,25.0,2.0,50.0,230.0,797.0,367.0,5.0,1.0,2.0,3.0,286.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,45.0,26.0,18.0,59.1
0.0,Rico Lewis,eng ENG,"DF,MF",Manchester City,21-060,2004,10.0,3.0,317.0,3.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3,1.4,3.0,24.0,12.0,0.0,0.28,0.28,0.0,0.28,0.01,0.53,0.54,0.01,0.54,Matches,2.0,0.0,0.0,0.57,0.0,0.0,0.0,26.9,0.0,0.02,0.0,0.0,166.0,192.0,86.5,2652.0,616.0,80.0,88.0,90.9,70.0,75.0,93.3,11.0,16.0,68.8,1.2,-0.3,5.0,17.0,2.0,0.0,172.0,20.0,2.0,3.0,2.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.57,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.79,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,3.0,33.3,2.0,3.0,1.0,2.0,7.0,10.0,6.0,0.0,223.0,6.0,45.0,120.0,60.0,15.0,223.0,3.0,1.0,33.3,1.0,33.3,137.0,585.0,279.0,5.0,1.0,3.0,3.0,164.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0
0.0,Keane Lewis-Potter,eng ENG,"FW,DF",Brentford,24-332,2001,20.0,10.0,921.0,10.2,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.3,1.3,1.2,2.4,20.0,28.0,56.0,0.2,0.1,0.29,0.2,0.29,0.12,0.12,0.24,0.12,0.24,Matches,13.0,5.0,38.5,1.27,0.49,0.15,0.4,19.2,2.0,0.1,+0.7,+0.7,200.0,273.0,73.3,3248.0,1252.0,102.0,110.0,92.7,70.0,95.0,73.7,23.0,52.0,44.2,0.9,-0.2,10.0,14.0,10.0,3.0,247.0,26.0,3.0,0.0,0.0,31.0,20.0,2.0,0.0,2.0,0.0,0.0,7.0,17.0,1.68,13.0,1.0,1.0,0.0,2.0,0.0,2.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,6.0,4.0,2.0,6.0,13.0,46.2,7.0,6.0,0.0,6.0,5.0,17.0,18.0,0.0,364.0,15.0,105.0,131.0,133.0,28.0,364.0,16.0,5.0,31.3,10.0,62.5,202.0,1080.0,543.0,13.0,9.0,14.0,14.0,231.0,0.0,8.0,17.0,3.0,0.0,0.0,0.0,36.0,4.0,8.0,33.3
0.0,Myles Lewis-Skelly,eng ENG,DF,Arsenal,19-116,2006,14.0,1.0,321.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.1,0.2,5.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,Matches,1.0,0.0,0.0,0.28,0.0,0.0,0.0,16.4,0.0,0.05,-0.1,-0.1,165.0,192.0,85.9,2735.0,453.0,75.0,78.0,96.2,83.0,97.0,85.6,6.0,9.0,66.7,0.1,-0.1,3.0,10.0,1.0,0.0,158.0,33.0,9.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.68,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.28,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,1.0,3.0,5.0,60.0,2.0,4.0,0.0,4.0,2.0,6.0,9.0,1.0,216.0,9.0,59.0,109.0,52.0,8.0,216.0,6.0,5.0,83.3,1.0,16.7,115.0,552.0,341.0,9.0,0.0,1.0,4.0,134.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,14.0,1.0,7.0,12.5
0.0,Matthijs de Ligt,nl NED,DF,Manchester Utd,26-161,1999,13.0,13.0,"1,170",13.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5,1.5,0.6,2.0,3.0,23.0,7.0,0.08,0.0,0.08,0.08,0.08,0.11,0.05,0.16,0.11,0.16,Matches,11.0,3.0,27.3,0.85,0.23,0.09,0.33,8.9,0.0,0.13,-0.5,-0.5,545.0,626.0,87.1,10094.0,3094.0,173.0,189.0,91.5,332.0,366.0,90.7,34.0,54.0,63.0,0.8,-0.6,3.0,25.0,7.0,4.0,606.0,18.0,9.0,2.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,0.46,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,13.0,10.0,9.0,0.0,13.0,19.0,68.4,6.0,14.0,7.0,7.0,15.0,34.0,69.0,1.0,776.0,76.0,352.0,387.0,40.0,18.0,776.0,2.0,1.0,50.0,1.0,50.0,403.0,1546.0,675.0,4.0,0.0,6.0,1.0,451.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,40.0,49.0,31.0,61.3
0.0,Pedro Lima,br BRA,MF,Wolves,19-203,2006,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,7.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Victor Lindelöf,se SWE,DF,Aston Villa,31-187,1994,10.0,6.0,569.0,6.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,3.0,12.0,0.0,0.0,0.16,0.16,0.0,0.16,0.0,0.04,0.05,0.0,0.05,Matches,1.0,0.0,0.0,0.16,0.0,0.0,0.0,12.2,0.0,0.03,0.0,0.0,359.0,381.0,94.2,5963.0,1900.0,154.0,157.0,98.1,186.0,197.0,94.4,11.0,15.0,73.3,0.0,+0.7,2.0,15.0,0.0,0.0,333.0,47.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.63,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,1.0,3.0,33.3,2.0,8.0,4.0,4.0,3.0,7.0,24.0,0.0,429.0,100.0,262.0,156.0,12.0,3.0,429.0,0.0,0.0,0.0,0.0,0.0,258.0,1414.0,829.0,5.0,0.0,1.0,1.0,283.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,5.0,61.5
0.0,Valentino Livramento,eng ENG,DF,Newcastle United,23-069,2002,13.0,11.0,"1,049",11.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.4,0.6,23.0,53.0,69.0,0.0,0.09,0.09,0.0,0.09,0.01,0.04,0.05,0.01,0.05,Matches,2.0,0.0,0.0,0.17,0.0,0.0,0.0,18.9,0.0,0.06,-0.1,-0.1,552.0,645.0,85.6,8542.0,2607.0,312.0,346.0,90.2,193.0,217.0,88.9,32.0,54.0,59.3,0.6,+0.6,10.0,52.0,9.0,5.0,538.0,104.0,8.0,0.0,1.0,25.0,96.0,0.0,0.0,0.0,0.0,3.0,10.0,25.0,2.14,22.0,1.0,1.0,1.0,0.0,0.0,3.0,0.26,2.0,0.0,0.0,1.0,0.0,0.0,19.0,14.0,10.0,9.0,0.0,10.0,16.0,62.5,6.0,9.0,2.0,7.0,6.0,25.0,35.0,0.0,762.0,43.0,198.0,334.0,240.0,16.0,762.0,27.0,10.0,37.0,14.0,51.9,420.0,2047.0,1097.0,22.0,5.0,20.0,7.0,442.0,0.0,5.0,11.0,2.0,0.0,0.0,0.0,68.0,4.0,8.0,33.3
